TIMESTAMP,LOAD
6162006 1:00,95.6
6162006 2:00,86.2
6162006 3:00,80.6
6162006 4:00,78.2
6162006 5:00,78.3
6162006 6:00,81.6
6162006 7:00,90.1
6162006 8:00,103.4
6162006 9:00,114.2
6162006 10:00,126.8
6162006 11:00,140.3
6162006 12:00,151.8
6162006 13:00,161.4
6162006 14:00,168.8
6162006 15:00,174.7
6162006 16:00,181.7
6162006 17:00,188
6162006 18:00,190.2
6162006 19:00,185
6162006 20:00,170.8
6162006 21:00,157.8
6162006 22:00,154.9
6162006 23:00,137.9
6172006 0:00,117.1
6172006 1:00,99.7
6172006 2:00,88.1
6172006 3:00,82
6172006 4:00,78.8
6172006 5:00,77.8
6172006 6:00,79
6172006 7:00,83.6
6172006 8:00,97.2
6172006 9:00,113.4
6172006 10:00,128.7
6172006 11:00,143.2
6172006 12:00,157
6172006 13:00,168.5
6172006 14:00,179.6
6172006 15:00,188.2
6172006 16:00,194.2
6172006 17:00,198.6
6172006 18:00,199.5
6172006 19:00,193.5
6172006 20:00,180.3
6172006 21:00,170.2
6172006 22:00,167.1
6172006 23:00,148.6
6182006 0:00,127.3
6182006 1:00,109.7
6182006 2:00,97.5
6182006 3:00,90.5
6182006 4:00,85.5
6182006 5:00,82.8
6182006 6:00,82
6182006 7:00,83.2
6182006 8:00,99.1
6182006 9:00,123.4
6182006 10:00,146.6
6182006 11:00,160.7
6182006 12:00,169.2
6182006 13:00,180
6182006 14:00,189.5
6182006 15:00,196.4
6182006 16:00,201.8
6182006 17:00,204.6
6182006 18:00,205.2
6182006 19:00,199.4
6182006 20:00,186.3
6182006 21:00,176.9
6182006 22:00,175.4
6182006 23:00,156.4
6192006 0:00,132.5
6192006 1:00,113.4
6192006 2:00,102.3
6192006 3:00,95.1
6192006 4:00,90.9
6192006 5:00,89
6192006 6:00,93.1
6192006 7:00,101.1
6192006 8:00,115.6
6192006 9:00,127.8
6192006 10:00,141.3
6192006 11:00,155.1
6192006 12:00,168
6192006 13:00,178.4
6192006 14:00,187
6192006 15:00,195.1
6192006 16:00,202.8
6192006 17:00,211.2
6192006 18:00,216.5
6192006 19:00,214.6
6192006 20:00,201.2
6192006 21:00,189.6
6192006 22:00,186.6
6192006 23:00,165.4
6202006 0:00,142.3
6202006 1:00,123.1
6202006 2:00,113.5
6202006 3:00,107.8
6202006 4:00,104.7
6202006 5:00,103.6
6202006 6:00,107.5
6202006 7:00,114.4
6202006 8:00,130
6202006 9:00,143.4
6202006 10:00,160.4
6202006 11:00,177.9
6202006 12:00,193.5
6202006 13:00,204
6202006 14:00,213.4
6202006 15:00,220.6
6202006 16:00,227.7
6202006 17:00,231.9
6202006 18:00,232.9
6202006 19:00,231.3
6202006 20:00,224.2
6202006 21:00,209.5
6202006 22:00,203.5
6202006 23:00,177.7
6212006 0:00,150
6212006 1:00,129
6212006 2:00,116.9
6212006 3:00,110.1
6212006 4:00,105.7
6212006 5:00,104.5
6212006 6:00,107.9
6212006 7:00,115.6
6212006 8:00,130.5
6212006 9:00,144.4
6212006 10:00,160.5
6212006 11:00,178.7
6212006 12:00,197.1
6212006 13:00,211.7
6212006 14:00,214
6212006 15:00,204.8
6212006 16:00,192.5
6212006 17:00,194.7
6212006 18:00,204.9
6212006 19:00,203.3
6212006 20:00,192.4
6212006 21:00,183.9
6212006 22:00,180.4
6212006 23:00,160.6
6222006 0:00,136.9
6222006 1:00,118.3
6222006 2:00,107.3
6222006 3:00,101.1
6222006 4:00,97.3
6222006 5:00,96.7
6222006 6:00,100.6
6222006 7:00,109.4
6222006 8:00,124.7
6222006 9:00,139.4
6222006 10:00,157.5
6222006 11:00,176
6222006 12:00,194.9
6222006 13:00,210.7
6222006 14:00,223.2
6222006 15:00,232.9
6222006 16:00,239.9
6222006 17:00,241.6
6222006 18:00,245.5
6222006 19:00,248.7
6222006 20:00,237.6
6222006 21:00,225.6
6222006 22:00,219.2
6222006 23:00,195
6232006 0:00,167.6
6232006 1:00,146
6232006 2:00,133.2
6232006 3:00,124.2
6232006 4:00,118.5
6232006 5:00,116
6232006 6:00,118
6232006 7:00,124.3
6232006 8:00,141.4
6232006 9:00,157.9
6232006 10:00,176
6232006 11:00,193.8
6232006 12:00,208.6
6232006 13:00,218.9
6232006 14:00,224
6232006 15:00,224.8
6232006 16:00,225.2
6232006 17:00,224
6232006 18:00,221
6232006 19:00,211.2
6232006 20:00,197.1
6232006 21:00,192.4
6232006 22:00,190.4
6232006 23:00,174.6
6242006 0:00,154
6242006 1:00,136
6242006 2:00,123.7
6242006 3:00,114.7
6242006 4:00,109.7
6242006 5:00,106.5
6242006 6:00,107.2
6242006 7:00,109.4
6242006 8:00,126.6
6242006 9:00,149.1
6242006 10:00,168.5
6242006 11:00,186
6242006 12:00,199.7
6242006 13:00,209.4
6242006 14:00,215.3
6242006 15:00,220
6242006 16:00,221.6
6242006 17:00,223.3
6242006 18:00,224
6242006 19:00,218.3
6242006 20:00,205.3
6242006 21:00,196.5
6242006 22:00,194.5
6242006 23:00,177.5
6252006 0:00,157.1
6252006 1:00,137.4
6252006 2:00,125.3
6252006 3:00,116.5
6252006 4:00,111
6252006 5:00,107.9
6252006 6:00,105.9
6252006 7:00,109.1
6252006 8:00,130.9
6252006 9:00,160.7
6252006 10:00,182.9
6252006 11:00,195.8
6252006 12:00,203.1
6252006 13:00,211
6252006 14:00,215
6252006 15:00,214.7
6252006 16:00,210.8
6252006 17:00,205.5
6252006 18:00,199
6252006 19:00,189.9
6252006 20:00,181.5
6252006 21:00,180.6
6252006 22:00,175.1
6252006 23:00,159.2
6262006 0:00,141.6
6262006 1:00,127.2
6262006 2:00,118.3
6262006 3:00,113.2
6262006 4:00,111.1
6262006 5:00,111.3
6262006 6:00,116.9
6262006 7:00,123.1
6262006 8:00,136.7
6262006 9:00,148.9
6262006 10:00,160.3
6262006 11:00,167.4
6262006 12:00,172.8
6262006 13:00,175.6
6262006 14:00,176.5
6262006 15:00,179.4
6262006 16:00,183.7
6262006 17:00,187.6
6262006 18:00,190
6262006 19:00,188.7
6262006 20:00,181.3
6262006 21:00,177.3
6262006 22:00,175.5
6262006 23:00,160.4
6272006 0:00,140.5
6272006 1:00,124.2
6272006 2:00,115.2
6272006 3:00,109.1
6272006 4:00,105.6
6272006 5:00,105.9
6272006 6:00,110.4
6272006 7:00,117.4
6272006 8:00,131.6
6272006 9:00,145.5
6272006 10:00,159.5
6272006 11:00,170.3
6272006 12:00,178.1
6272006 13:00,177.4
6272006 14:00,177.4
6272006 15:00,175.2
6272006 16:00,171.1
6272006 17:00,169.1
6272006 18:00,169.2
6272006 19:00,170.1
6272006 20:00,166.8
6272006 21:00,165.5
6272006 22:00,166.4
6272006 23:00,152.8
6282006 0:00,135
6282006 1:00,120.4
6282006 2:00,113.8
6282006 3:00,109.8
6282006 4:00,107.7
6282006 5:00,108.4
6282006 6:00,112.7
6282006 7:00,119.2
6282006 8:00,131.5
6282006 9:00,143
6282006 10:00,158.6
6282006 11:00,173.6
6282006 12:00,189.3
6282006 13:00,202.1
6282006 14:00,212.7
6282006 15:00,218.5
6282006 16:00,220.4
6282006 17:00,223.3
6282006 18:00,225
6282006 19:00,219.3
6282006 20:00,206.5
6282006 21:00,196.4
6282006 22:00,190
6282006 23:00,169.3
6292006 0:00,145.4
6292006 1:00,126.9
6292006 2:00,117.7
6292006 3:00,112.1
6292006 4:00,109
6292006 5:00,109.1
6292006 6:00,112.9
6292006 7:00,119.5
6292006 8:00,132.9
6292006 9:00,144.1
6292006 10:00,159.9
6292006 11:00,176.4
6292006 12:00,191
6292006 13:00,203.3
6292006 14:00,212.6
6292006 15:00,219.1
6292006 16:00,224.2
6292006 17:00,228.4
6292006 18:00,229.4
6292006 19:00,225.7
6292006 20:00,212.5
6292006 21:00,202.2
6292006 22:00,195.3
6292006 23:00,172.2
6302006 0:00,146.9
6302006 1:00,125.9
6302006 2:00,113.6
6302006 3:00,105.2
6302006 4:00,99.4
6302006 5:00,97.7
6302006 6:00,100.2
6302006 7:00,106.7
6302006 8:00,121.9
6302006 9:00,135.6
6302006 10:00,151.3
6302006 11:00,166.5
6302006 12:00,178.3
6302006 13:00,190.6
6302006 14:00,200.4
6302006 15:00,208.9
6302006 16:00,216
6302006 17:00,221.6
6302006 18:00,224.8
6302006 19:00,217.7
6302006 20:00,201.8
6302006 21:00,190.8
6302006 22:00,187.1
6302006 23:00,169.3
712006 0:00,146.6
712006 1:00,125.7
712006 2:00,112
712006 3:00,104.2
712006 4:00,99.1
712006 5:00,96.6
712006 6:00,97.1
712006 7:00,98.2
712006 8:00,112.7
712006 9:00,135.6
712006 10:00,159.7
712006 11:00,181.1
712006 12:00,197.1
712006 13:00,207.8
712006 14:00,217
712006 15:00,222.4
712006 16:00,229.5
712006 17:00,234.4
712006 18:00,235.5
712006 19:00,229.9
712006 20:00,215.2
712006 21:00,201.9
712006 22:00,197
712006 23:00,178.2
722006 0:00,155.5
722006 1:00,133.8
722006 2:00,120
722006 3:00,111.7
722006 4:00,105.5
722006 5:00,102.1
722006 6:00,101.2
722006 7:00,102.5
722006 8:00,121
722006 9:00,151.4
722006 10:00,180.2
722006 11:00,200.2
722006 12:00,213.5
722006 13:00,226.8
722006 14:00,237.8
722006 15:00,246
722006 16:00,252.8
722006 17:00,258.6
722006 18:00,261.2
722006 19:00,255.8
722006 20:00,243.6
722006 21:00,233.1
722006 22:00,228.8
722006 23:00,208.6
732006 0:00,182.3
732006 1:00,158.9
732006 2:00,144.7
732006 3:00,134.9
732006 4:00,128.8
732006 5:00,125.4
732006 6:00,126.2
732006 7:00,130.1
732006 8:00,146.9
732006 9:00,168.6
732006 10:00,192.7
732006 11:00,214.6
732006 12:00,232.6
732006 13:00,246.9
732006 14:00,257.2
732006 15:00,264.8
732006 16:00,268.9
732006 17:00,262
732006 18:00,263.3
732006 19:00,264.1
732006 20:00,246.5
732006 21:00,233.2
732006 22:00,223.4
732006 23:00,202.7
742006 0:00,176.3
742006 1:00,153
742006 2:00,138.5
742006 3:00,128.2
742006 4:00,121.6
742006 5:00,116.2
742006 6:00,112.3
742006 7:00,113
742006 8:00,125.3
742006 9:00,143.4
742006 10:00,167.1
742006 11:00,187.5
742006 12:00,205.7
742006 13:00,220.9
742006 14:00,232.1
742006 15:00,240.7
742006 16:00,247
742006 17:00,252.7
742006 18:00,256.6
742006 19:00,251.8
742006 20:00,236.3
742006 21:00,222.4
742006 22:00,210.1
742006 23:00,200.3
752006 0:00,176.8
752006 1:00,151.9
752006 2:00,135
752006 3:00,124.9
752006 4:00,119.9
752006 5:00,117.4
752006 6:00,118.9
752006 7:00,123.7
752006 8:00,137.4
752006 9:00,156
752006 10:00,176.6
752006 11:00,196.2
752006 12:00,212.7
752006 13:00,224.8
752006 14:00,235.6
752006 15:00,243
752006 16:00,249.1
752006 17:00,254.2
752006 18:00,255.5
752006 19:00,249.1
752006 20:00,234.3
752006 21:00,223.9
752006 22:00,216.5
752006 23:00,194.6
762006 0:00,168.7
762006 1:00,148.6
762006 2:00,136.8
762006 3:00,127.4
762006 4:00,121.8
762006 5:00,119.5
762006 6:00,121.5
762006 7:00,125.7
762006 8:00,137.7
762006 9:00,150.2
762006 10:00,160.9
762006 11:00,165.4
762006 12:00,165.1
762006 13:00,161.9
762006 14:00,156.7
762006 15:00,151.1
762006 16:00,146.9
762006 17:00,147.6
762006 18:00,150.6
762006 19:00,151.4
762006 20:00,149.1
762006 21:00,150.9
762006 22:00,152.1
762006 23:00,140
772006 0:00,121.8
772006 1:00,106
772006 2:00,97.5
772006 3:00,91.9
772006 4:00,89
772006 5:00,88.3
772006 6:00,91.4
772006 7:00,96.4
772006 8:00,108.2
772006 9:00,119
772006 10:00,129.4
772006 11:00,139.1
772006 12:00,147.5
772006 13:00,154
772006 14:00,157.7
772006 15:00,161.7
772006 16:00,163.7
772006 17:00,166
772006 18:00,168.4
772006 19:00,164.8
772006 20:00,156.8
772006 21:00,152.5
772006 22:00,153.7
772006 23:00,140
782006 0:00,121.6
782006 1:00,104.8
782006 2:00,94.2
782006 3:00,88.2
782006 4:00,85
782006 5:00,84.2
782006 6:00,86
782006 7:00,86.7
782006 8:00,96.2
782006 9:00,108.2
782006 10:00,120.2
782006 11:00,130.9
782006 12:00,143.3
782006 13:00,154.7
782006 14:00,162.9
782006 15:00,170.9
782006 16:00,177.7
782006 17:00,185.4
782006 18:00,188.4
782006 19:00,184.5
782006 20:00,172.6
782006 21:00,161.9
782006 22:00,159.3
782006 23:00,142.2
792006 0:00,121.5
792006 1:00,104.8
792006 2:00,93.7
792006 3:00,86.8
792006 4:00,82.7
792006 5:00,80.7
792006 6:00,80.6
792006 7:00,80.3
792006 8:00,93.2
792006 9:00,115.1
792006 10:00,135.8
792006 11:00,150.1
792006 12:00,161
792006 13:00,174.2
792006 14:00,183.5
792006 15:00,189.8
792006 16:00,193.6
792006 17:00,195.2
792006 18:00,195.7
792006 19:00,190.1
792006 20:00,177.4
792006 21:00,169.2
792006 22:00,166.2
792006 23:00,147.7
7102006 0:00,125.2
7102006 1:00,106.6
7102006 2:00,97.1
7102006 3:00,91.3
7102006 4:00,87.8
7102006 5:00,87.9
7102006 6:00,92.3
7102006 7:00,97.9
7102006 8:00,109.5
7102006 9:00,122.2
7102006 10:00,138.6
7102006 11:00,156.3
7102006 12:00,173.7
7102006 13:00,188.3
7102006 14:00,199.3
7102006 15:00,208.4
7102006 16:00,216.5
7102006 17:00,225.3
7102006 18:00,231.4
7102006 19:00,231
7102006 20:00,219.1
7102006 21:00,207.4
7102006 22:00,201.7
7102006 23:00,179
7112006 0:00,152.9
7112006 1:00,131.4
7112006 2:00,119.9
7112006 3:00,112.3
7112006 4:00,107.2
7112006 5:00,106
7112006 6:00,108.9
7112006 7:00,115.2
7112006 8:00,131.3
7112006 9:00,146.5
7112006 10:00,164.4
7112006 11:00,183.6
7112006 12:00,200.9
7112006 13:00,215.1
7112006 14:00,226.3
7112006 15:00,235.3
7112006 16:00,242.2
7112006 17:00,248.2
7112006 18:00,250.2
7112006 19:00,246.6
7112006 20:00,233.2
7112006 21:00,221.4
7112006 22:00,214.8
7112006 23:00,190.5
7122006 0:00,164.1
7122006 1:00,143
7122006 2:00,130.5
7122006 3:00,122.7
7122006 4:00,117.8
7122006 5:00,115.5
7122006 6:00,118.4
7122006 7:00,124.4
7122006 8:00,141.4
7122006 9:00,158.3
7122006 10:00,177.1
7122006 11:00,195.7
7122006 12:00,212.1
7122006 13:00,223.3
7122006 14:00,233.2
7122006 15:00,241.7
7122006 16:00,247.8
7122006 17:00,255.7
7122006 18:00,259.5
7122006 19:00,255.8
7122006 20:00,243.5
7122006 21:00,231
7122006 22:00,226.3
7122006 23:00,204
7132006 0:00,179.1
7132006 1:00,158.6
7132006 2:00,147
7132006 3:00,138.4
7132006 4:00,132.8
7132006 5:00,131
7132006 6:00,134.4
7132006 7:00,139.5
7132006 8:00,156.2
7132006 9:00,172.2
7132006 10:00,189.5
7132006 11:00,206.9
7132006 12:00,222.6
7132006 13:00,235.3
7132006 14:00,244.2
7132006 15:00,251.4
7132006 16:00,257.8
7132006 17:00,263.2
7132006 18:00,263
7132006 19:00,254.5
7132006 20:00,239
7132006 21:00,226
7132006 22:00,211.4
7132006 23:00,186.9
7142006 0:00,162.2
7142006 1:00,142.2
7142006 2:00,131.5
7142006 3:00,123.8
7142006 4:00,121.1
7142006 5:00,118.5
7142006 6:00,120.7
7142006 7:00,125
7142006 8:00,133.3
7142006 9:00,143.2
7142006 10:00,158.5
7142006 11:00,178.8
7142006 12:00,196.5
7142006 13:00,211.3
7142006 14:00,222.9
7142006 15:00,232.6
7142006 16:00,239.3
7142006 17:00,244
7142006 18:00,240
7142006 19:00,227.2
7142006 20:00,213.3
7142006 21:00,205.4
7142006 22:00,201.8
7142006 23:00,186
7152006 0:00,165.6
7152006 1:00,147.4
7152006 2:00,136.6
7152006 3:00,129.4
7152006 4:00,125.5
7152006 5:00,123.8
7152006 6:00,124
7152006 7:00,124.5
7152006 8:00,138.9
7152006 9:00,161
7152006 10:00,182.2
7152006 11:00,200.5
7152006 12:00,216.3
7152006 13:00,229.5
7152006 14:00,239.4
7152006 15:00,244.7
7152006 16:00,245.5
7152006 17:00,249.3
7152006 18:00,253.3
7152006 19:00,249.8
7152006 20:00,238.3
7152006 21:00,227.6
7152006 22:00,219.1
7152006 23:00,196.2
7162006 0:00,171.8
7162006 1:00,152
7162006 2:00,138.3
7162006 3:00,129.4
7162006 4:00,123.2
7162006 5:00,119.8
7162006 6:00,118.7
7162006 7:00,119.3
7162006 8:00,137.2
7162006 9:00,166.7
7162006 10:00,191.1
7162006 11:00,206.8
7162006 12:00,218
7162006 13:00,229.2
7162006 14:00,237.4
7162006 15:00,241.8
7162006 16:00,244.4
7162006 17:00,246.8
7162006 18:00,247.1
7162006 19:00,242
7162006 20:00,227.7
7162006 21:00,215.3
7162006 22:00,208
7162006 23:00,182.1
7172006 0:00,155.6
7172006 1:00,134.2
7172006 2:00,121.1
7172006 3:00,112.1
7172006 4:00,107.2
7172006 5:00,105.9
7172006 6:00,109
7172006 7:00,115.4
7172006 8:00,132.7
7172006 9:00,151.8
7172006 10:00,172.5
7172006 11:00,194.4
7172006 12:00,213.5
7172006 13:00,228.3
7172006 14:00,239.9
7172006 15:00,248.7
7172006 16:00,255.7
7172006 17:00,262.9
7172006 18:00,267.9
7172006 19:00,265.7
7172006 20:00,252.7
7172006 21:00,239.7
7172006 22:00,229.4
7172006 23:00,202.3
7182006 0:00,173.2
7182006 1:00,151.2
7182006 2:00,137
7182006 3:00,127.3
7182006 4:00,120.6
7182006 5:00,117.7
7182006 6:00,118.7
7182006 7:00,123.8
7182006 8:00,141.6
7182006 9:00,161.8
7182006 10:00,183.7
7182006 11:00,207.8
7182006 12:00,227.3
7182006 13:00,241.2
7182006 14:00,252.2
7182006 15:00,259.8
7182006 16:00,264.4
7182006 17:00,264.7
7182006 18:00,267.9
7182006 19:00,270.1
7182006 20:00,257.3
7182006 21:00,243.9
7182006 22:00,232.9
7182006 23:00,205.4
7192006 0:00,177.6
7192006 1:00,154.9
7192006 2:00,139.5
7192006 3:00,129.5
7192006 4:00,124
7192006 5:00,121.1
7192006 6:00,124.4
7192006 7:00,129.7
7192006 8:00,143.7
7192006 9:00,163.3
7192006 10:00,184
7192006 11:00,203.1
7192006 12:00,219.8
7192006 13:00,232.7
7192006 14:00,242.5
7192006 15:00,251.8
7192006 16:00,257
7192006 17:00,261
7192006 18:00,259.8
7192006 19:00,251.4
7192006 20:00,234.1
7192006 21:00,221.6
7192006 22:00,207.8
7192006 23:00,181.5
7202006 0:00,155.9
7202006 1:00,137.3
7202006 2:00,125.1
7202006 3:00,117.7
7202006 4:00,113.1
7202006 5:00,111.8
7202006 6:00,115.1
7202006 7:00,120.1
7202006 8:00,135
7202006 9:00,152.2
7202006 10:00,171.3
7202006 11:00,191
7202006 12:00,209.4
7202006 13:00,224.3
7202006 14:00,236.8
7202006 15:00,244.5
7202006 16:00,252.4
7202006 17:00,259.8
7202006 18:00,263.2
7202006 19:00,257.8
7202006 20:00,241.5
7202006 21:00,228.8
7202006 22:00,220.3
7202006 23:00,194.8
7212006 0:00,167.9
7212006 1:00,146.2
7212006 2:00,132.2
7212006 3:00,124.3
7212006 4:00,119
7212006 5:00,117.2
7212006 6:00,118.8
7212006 7:00,122.6
7212006 8:00,137.7
7212006 9:00,156.2
7212006 10:00,177.1
7212006 11:00,197.8
7212006 12:00,214.5
7212006 13:00,228.5
7212006 14:00,239
7212006 15:00,247.9
7212006 16:00,255.5
7212006 17:00,261.5
7212006 18:00,264.4
7212006 19:00,259.1
7212006 20:00,245.3
7212006 21:00,236.6
7212006 22:00,231.3
7212006 23:00,213.3
7222006 0:00,191
7222006 1:00,172
7222006 2:00,158.9
7222006 3:00,149.7
7222006 4:00,143.9
7222006 5:00,139.7
7222006 6:00,139.1
7222006 7:00,138.7
7222006 8:00,149.6
7222006 9:00,168.5
7222006 10:00,185.2
7222006 11:00,199.9
7222006 12:00,212.4
7222006 13:00,222.1
7222006 14:00,227.6
7222006 15:00,228.3
7222006 16:00,228.2
7222006 17:00,234.5
7222006 18:00,239.3
7222006 19:00,239.6
7222006 20:00,229.6
7222006 21:00,224.2
7222006 22:00,222.8
7222006 23:00,206.5
7232006 0:00,185.9
7232006 1:00,166.1
7232006 2:00,154.2
7232006 3:00,145
7232006 4:00,137.5
7232006 5:00,131.8
7232006 6:00,127.8
7232006 7:00,123.9
7232006 8:00,136.2
7232006 9:00,159.9
7232006 10:00,181
7232006 11:00,191.3
7232006 12:00,197.4
7232006 13:00,203.3
7232006 14:00,208.8
7232006 15:00,214.2
7232006 16:00,217.8
7232006 17:00,216.4
7232006 18:00,208.4
7232006 19:00,199.1
7232006 20:00,188
7232006 21:00,182.1
7232006 22:00,177.8
7232006 23:00,160.1
7242006 0:00,139.9
7242006 1:00,122.6
7242006 2:00,113.6
7242006 3:00,107.6
7242006 4:00,104.4
7242006 5:00,104
7242006 6:00,107.7
7242006 7:00,113.7
7242006 8:00,126.7
7242006 9:00,142.9
7242006 10:00,160.7
7242006 11:00,176.1
7242006 12:00,190.4
7242006 13:00,201.8
7242006 14:00,212.4
7242006 15:00,219.9
7242006 16:00,227.7
7242006 17:00,234.7
7242006 18:00,239.8
7242006 19:00,236.1
7242006 20:00,221.3
7242006 21:00,210.5
7242006 22:00,202
7242006 23:00,178.7
7252006 0:00,155.4
7252006 1:00,136
7252006 2:00,126.3
7252006 3:00,119.6
7252006 4:00,115.6
7252006 5:00,115.1
7252006 6:00,119
7252006 7:00,125.2
7252006 8:00,134.4
7252006 9:00,139.3
7252006 10:00,146.4
7252006 11:00,153
7252006 12:00,159.9
7252006 13:00,167
7252006 14:00,173.8
7252006 15:00,180.5
7252006 16:00,186.3
7252006 17:00,195.8
7252006 18:00,199.8
7252006 19:00,197.4
7252006 20:00,190.2
7252006 21:00,188.1
7252006 22:00,182.4
7252006 23:00,164.5
7262006 0:00,144.9
7262006 1:00,128.2
7262006 2:00,118.8
7262006 3:00,113
7262006 4:00,110.6
7262006 5:00,110.8
7262006 6:00,114.7
7262006 7:00,121.7
7262006 8:00,132.5
7262006 9:00,143.9
7262006 10:00,158.2
7262006 11:00,174
7262006 12:00,190.6
7262006 13:00,205.2
7262006 14:00,218.2
7262006 15:00,229
7262006 16:00,237.5
7262006 17:00,246.6
7262006 18:00,250.6
7262006 19:00,247.6
7262006 20:00,233.8
7262006 21:00,222.2
7262006 22:00,212.2
7262006 23:00,188.1
7272006 0:00,163.3
7272006 1:00,144.2
7272006 2:00,132.4
7272006 3:00,123.8
7272006 4:00,120
7272006 5:00,118.9
7272006 6:00,122.2
7272006 7:00,128.4
7272006 8:00,142.7
7272006 9:00,160.6
7272006 10:00,181.7
7272006 11:00,205.2
7272006 12:00,225.4
7272006 13:00,238.9
7272006 14:00,248.1
7272006 15:00,254.8
7272006 16:00,256
7272006 17:00,253.2
7272006 18:00,243
7272006 19:00,233
7272006 20:00,221.3
7272006 21:00,214.4
7272006 22:00,206.3
7272006 23:00,185.3
7282006 0:00,161.8
7282006 1:00,143.8
7282006 2:00,132.6
7282006 3:00,126
7282006 4:00,121.4
7282006 5:00,120.8
7282006 6:00,124.1
7282006 7:00,130.2
7282006 8:00,143.3
7282006 9:00,159.4
7282006 10:00,177.4
7282006 11:00,198.5
7282006 12:00,219.7
7282006 13:00,237.7
7282006 14:00,251.7
7282006 15:00,261.3
7282006 16:00,266.7
7282006 17:00,268.7
7282006 18:00,270.5
7282006 19:00,271.2
7282006 20:00,250.5
7282006 21:00,227.6
7282006 22:00,217.1
7282006 23:00,198.5
7292006 0:00,177
7292006 1:00,155.2
7292006 2:00,143.2
7292006 3:00,133.4
7292006 4:00,127.7
7292006 5:00,126.1
7292006 6:00,127.1
7292006 7:00,127.4
7292006 8:00,136.3
7292006 9:00,153.9
7292006 10:00,172.9
7292006 11:00,195.1
7292006 12:00,216.7
7292006 13:00,231.8
